kLog,S0,theta,V0,sigma,rho,r,kappa,tau,callPrice
5.213303698637094,184.2426918171125,0.1731096464781598,0.3428410163358013,0.1289598493668263,-0.3305123218503914,0.09883029498430282,0.7584558453079826,1.6617638218133943,59.93464402125171
4.1169181217653765,67.08134471808123,0.3987061162402632,0.28337989916154743,0.017104249727312226,-0.11907637435798304,0.050702750072855886,0.5185518649563154,1.9485457158230381,24.70072763497302
4.937422404702649,181.68482447193944,0.4550308905013958,0.24716578675044165,0.2991142155696219,-0.6117682197133192,0.0566670773310837,1.7021837139992222,1.7301849101335898,80.96435578388385
2.7086807186300947,62.963456144680436,0.4546204231786464,0.28684357923309023,0.15411114860877625,-0.7142038339635376,0.030939331951537512,1.6008249823368894,2.3734030189161723,49.83995090465419
5.130032952226754,58.98764839609312,0.35883241016570483,0.5466365939742558,0.24780153890948325,-0.9199161664661112,0.05262976555057158,0.27776197570579303,1.4013047141078714,2.6978114941477616
4.065951638046799,97.42495982364883,0.33336945987276084,0.2444780629190685,0.18689939525082436,-0.7589938757642875,0.0735324153038118,1.9060202774608328,2.2666229146397026,54.81474996989847
2.8659789602723107,60.53709379497248,0.1676730342870657,0.265217763675626,0.28758428985824,-0.3952751260824221,0.019835602903118175,1.5524955128206919,1.4289923643034996,43.57159872875781
4.8451881742890714,16.333961228777106,0.28880564288587496,0.11436716045407636,0.13886393087985666,-0.8254058145836686,0.02969005173515466,0.836875025143577,1.9023379369136,0.00017031437044692368
3.5958108198450915,130.3833195468589,0.4266026586819937,0.3479053745167966,0.2104575336517568,-0.5299166490313989,0.011670774154130115,1.2331062445459071,2.1860357697026007,97.29826857538177
4.560696458111661,123.68792472476672,0.14447466065368547,0.5006919480048025,0.4800952795598599,-0.18150337563574,0.016967305933175192,1.5828923612484154,1.0006082960191385,41.77069592203048
5.1614618549083495,17.153113082381168,0.32091637828336755,0.2760923890705974,0.09485422785625143,-0.08872351543580019,0.04334054041704118,1.4373524394763015,1.4920063924349132,0.0032647890243473264
3.6551492725353127,6.065701524177048,0.3436285328083249,0.08885148699709362,0.03418367499713304,-0.8020436577800802,0.05496463898129267,0.9124051377895189,1.6142470620201492,0.00182025437903493
4.250633067631618,125.38118725382921,0.09365864846910443,0.5154461542454446,0.3366880292906009,-0.502076900918771,0.02271447423261976,1.7040928642774642,2.0141449481548106,64.06089084517876
5.190225966741725,177.63205166702824,0.4643749307726718,0.3234449335091895,0.287870026391195,-0.7411962699644611,0.045102864846156915,1.604408467510244,1.8471258590519395,63.57737863927471
3.344354967551266,49.868689229447384,0.4147112797780992,0.15395862351230405,0.2846140360472081,-0.7648516349343687,0.05602913478688165,1.1609993610612992,1.3422259326514372,25.466418697920545
3.4277731414676578,7.862298040194782,0.4631168253214067,0.2583756413198623,0.35830564371236656,-0.7108689304324691,0.011672284419783052,0.08840492943963317,1.4728795512658135,0.0028912272135585442
5.1985038408641975,179.98282695540942,0.11536963634470347,0.4207439166522604,0.2699553570118303,-0.6494665790407578,0.022726690009802358,0.9987105088596387,1.1244643799514893,41.53834247691087
4.121553714855756,52.518173930613926,0.4601183593020199,0.4981622696782288,0.43613272872261977,-0.2253511948672967,0.08292849694052852,1.7290138371846242,1.8805249774576325,18.661883475887528
4.771370279151294,134.78056362301217,0.4249576810746555,0.2333173619164719,0.3986084216425589,-0.03364203580612291,0.07320818599861942,0.08441124947703416,1.424915707282071,43.59682364215476
4.6562165640916655,122.94583374053543,0.4859742480564792,0.3188676728390325,0.0314598070864861,-0.6488933152400642,0.0891743515587048,0.7458295540915898,2.2059193171779747,59.78531496053643
4.861581992966089,96.11912723922795,0.23452919460905025,0.2969046343807503,0.2178412648637637,-0.8046157821670222,0.013953474180419024,1.9649415108439063,1.1655602031556231,10.75750296388958
4.364216080467996,128.23347254374627,0.10108137896835544,0.47591364850323903,0.15934948975433028,-0.9034395891595464,0.018310478543113302,0.4437442203434028,1.5159767897856782,62.60873631014768
-0.08535129399722614,107.621869398941,0.28530498575750884,0.21108133339266955,0.10664268846422953,-0.174908677509824,0.03191990816858964,0.8227592496584306,2.2018817280763043,106.76599800757927
5.075215489887032,198.48107803621133,0.07603118141721897,0.2113785466559145,0.3050107384676246,-0.22346136854844198,0.07618321407242276,1.740660380045702,2.1477606353741825,72.77469516292682
4.9006176078768515,32.81082447102521,0.08979369556954048,0.1556155456762859,0.2904970598877139,-0.1431322994540591,0.042915638144984766,1.4626494265515473,2.258498021312509,0.04093714413206642
4.576043035693347,40.94420605317792,0.3389728486297728,0.13979672666917964,0.3688649309322114,-0.5083566424792961,0.052825789410348815,0.963318781344884,1.951741286429216,1.9631017720688289
5.152061919040986,132.47395258986901,0.1433829022220231,0.4577926293478223,0.4394975023266944,-0.2375726338883289,0.0850803554898761,1.8857980452653424,1.4384207286868618,23.5463936170275
1.8904370410247004,185.37707917914486,0.4325146862177068,0.5361330217050326,0.035245673891491414,-0.7710435350303234,0.0709834879733107,0.9027431091113448,1.5777900739345658,178.77542922390614
5.187037412825578,126.42999733203811,0.40191525541861584,0.06382605431868195,0.22016237413617276,-0.5246765735065437,0.0556272545610124,1.1301693404418094,2.1387161073740986,27.024170132261638
3.677869766949499,74.7031686236254,0.21735643142734626,0.5398253597213295,0.07403938583965497,-0.7296059914804089,0.003436122041298273,0.1351917245985068,2.068180165220197,43.658341633345344
4.789334775445561,184.46030227673506,0.024289749075487144,0.17197410764605064,0.2749338968718582,-0.708952214115272,0.06288821491447646,0.4691758466306408,1.8134510710340404,82.82732507778063
4.714489583892677,60.85567284254319,0.043148385081796026,0.17637608385807335,0.12796934381926536,-0.915021035052363,0.08676075890107801,0.18040470540115885,1.6216458721991607,2.6315903879696125
5.061774835409226,157.57119303773604,0.3821024512890461,0.4807708837475427,0.2455697250440539,-0.0042798435053753294,0.07503564739138102,1.3433474670087329,1.006649127893324,45.17769557558657
5.209064597280126,167.12401937066176,0.3529323483029611,0.4255376541295995,0.30328331481343435,-0.7937556919898899,0.08873588938247902,0.7244485805715517,1.1014735781592933,42.772075645898255
5.117031051423991,160.38698891947686,0.4613273660042191,0.16612297599368012,0.3532212914909136,-0.19689505715346492,0.02792697723856177,0.14769580474375155,1.7455503287226597,36.215386253538135
3.4412539089910483,162.27762777133557,0.4222601023627517,0.16661033351232166,0.29456028486189684,-0.8390243414513283,0.07902604318943232,1.9136943244399904,1.0674630975826611,133.63659103026302
4.471230905444068,58.6825760282047,0.3814839440220191,0.3769876855296087,0.19275815084817194,-0.728335369727076,0.09111620124661626,0.4576565703388002,2.3309314408736737,16.80762526647665
4.714604960966099,18.037820504926238,0.037735375603896885,0.23301293366155845,0.053033710011878184,-0.06984544629526272,0.0441525459089049,0.7547819052897948,2.2329870983607387,0.004489270400255161
5.2276543517546035,186.29938170437183,0.18181626992980424,0.2880140139540673,0.07165611041461617,-0.4763201192073594,0.07001393399598717,0.9876386689202654,1.3448826008246533,48.63115506854807
4.84114732106201,0.07759441791734822,0.4364232859182496,0.4362662868329915,0.0636106480744757,-0.5001696614818024,0.0998320750275651,0.7532755709386134,1.443931876697856,2.3567751651266283e-18
4.690082568014153,138.68351907368896,0.1818394089484225,0.22296899235430132,0.08927597222846262,-0.2319225671331103,0.015641377718222715,1.7036710001243054,1.9732344629978336,48.95283631467402
4.693429840081847,5.024438887701832,0.443575291610183,0.07613515638748504,0.4934828601946295,-0.4695775530702581,0.0136153977221951,0.9546005702734691,1.4085915942245062,5.744467023209156e-08
4.190540253982929,199.476013280112,0.027829048110977583,0.4703033371804402,0.1133020852833742,-0.5026750599151497,0.06724683146283819,1.3130988995708963,1.9157686569519004,142.02753154559974
3.9653153798229392,92.8630013360508,0.009948885147297415,0.5007007918807687,0.3587385487075685,-0.8554873400852384,0.007820498359265992,1.8521774619366598,1.391313652058472,43.577200881027366
3.4084270143168784,67.55084630206723,0.4872223099110706,0.3780940307490374,0.2852751357080636,-0.4048276099461042,0.09197975302397712,0.4248495770341769,1.3823087273685994,42.68497213207301
3.9503535868663633,53.29789572947667,0.3432644030914951,0.4311316530992233,0.17147163263608614,-0.7696276878925162,0.010773517882743222,0.7546140903514524,1.5259210303300916,16.631499088947674
3.2689582060888482,147.8861001429814,0.06316098642889595,0.10476294216926232,0.16527001059148289,-0.4645382612805224,0.0785962651061504,0.5235576340171764,1.8633298459667225,125.18440205205351
2.2004763006732126,145.28433336124831,0.2621831872876209,0.07274159747742066,0.09265232511989584,-0.812107943957652,0.09377115201204676,0.7487866318047747,2.018897557472691,137.81236089272198
3.930247985469737,85.13071417477806,0.2723620599518051,0.442325148227097,0.42352461143660347,-0.6219360252373285,0.0008052373978573392,0.5550353114353865,2.1800301233324677,44.082341806664026
4.675681942474575,27.189726338674802,0.4980785015102431,0.42603711369206815,0.41992473904281546,-0.07373042954094544,0.02476759036248636,0.4669002841914706,1.8321743167635895,1.3800571046417769
3.3594040219557524,19.520235358613316,0.1861309773039267,0.22907845411804814,0.4845285244014109,-0.4469154363956954,0.027544854167912115,1.4670777158454256,1.8121644602361864,2.078775840604129
5.068682025699616,8.316537074990514,0.1493190688563933,0.07367023248636602,0.35042783604430866,-0.4347255401433045,0.0828721855451179,1.2367796356226035,2.0504163139918377,2.1918325130744686e-08
5.289120928644678,185.19195587421297,0.4617097546372839,0.19933096923873414,0.0923433464377686,-0.3241260114513105,0.06638197994831985,1.3068624509226212,1.2771077255957644,48.46290320413186
5.085449469738227,181.61576520651363,0.4262897918369742,0.3865888335940949,0.02058717926679482,-0.8533505540866707,0.04516551775492599,0.7055873084316331,1.4971939010305015,67.66862511907671
4.449514871540834,94.95837799821597,0.4544332711461682,0.30334893178454525,0.4662424431690052,-0.2705638336748201,0.022168911247732338,1.654681048359825,1.2892906805172089,30.737088538448145
0.8279560124496345,86.46167791680045,0.07369692538865824,0.430867083497567,0.12531421616534275,-0.9412673644702264,0.032842662375497864,1.6629907755907818,2.359220727968439,84.34367758704492
2.20991380345027,112.99707886041557,0.4227468829586824,0.5468719039320719,0.2525448784407469,-0.4029846706055565,0.0678858304543839,0.8949807173600891,1.1868027503381646,104.594643795238
5.193953521794789,194.0983180653205,0.13818950491181387,0.3854203352593492,0.4766669733409613,-0.7672244309975311,0.00042489706190883546,1.2048377387159908,1.7547270294782875,52.58649708424633
4.8008239295212185,102.9684224937898,0.4006781168159577,0.1455971322882469,0.33858732558708765,-0.41452312600986624,0.09478346595011414,0.5840602978756189,1.750408978123172,25.296991623935174
3.2445643499356693,81.78331788934803,0.005628343059503771,0.08731683009452314,0.11916846378053485,-0.6723879119571298,0.05921053580530464,1.27939047568084,1.3813218225342008,58.1474573706775
3.3091598423188087,141.380115286372,0.07475103052575721,0.2964716403135729,0.27785380691193945,-0.7640269151791489,0.05832472481263683,0.7847641402343917,1.3128636215278948,116.09144855150947
4.890066015356362,138.1988835207396,0.4595295038982791,0.14901725459987725,0.4690825317884847,-0.6285569241083929,0.022513989214096253,1.9802846802893939,1.274339229343883,38.719155297166594
4.731356427666915,72.77077985598272,0.062245710727784724,0.4271054714652477,0.4177263172145112,-0.8222848957368813,0.09110705471460458,1.4674711691733564,2.084603128906748,8.683730019949143
5.097177608759973,82.48947405132391,0.3415359369052699,0.2312056589423239,0.02854727853515365,-0.7976359030612827,0.09332405097692194,1.8410959759764824,1.9305694245724123,11.520130420386947
4.353607762228424,47.55075102842537,0.481422924501013,0.38524823751468057,0.3084890905954629,-0.16860263073879508,0.06307332820922283,0.7088159436830421,1.1736759143485838,6.449485728153294
4.128363506195622,54.27301630813035,0.01873383061506051,0.4038599648047693,0.3032943562605733,-0.17512343222980845,0.007057568885396093,1.1125127546354312,1.768728817278181,9.50663923580271
4.427153411588528,11.954010719533635,0.29963642470382423,0.059185455844749726,0.03433193676434715,-0.4866276243433469,0.0756678574280866,0.6072887447723336,2.258419457312719,0.007487897389692014
4.4489026219917305,114.65369179209486,0.4342382193814803,0.4104979436941086,0.018865112096139613,-0.013402569540545705,0.042952592846966835,1.6599545263039577,2.3871392322691207,58.314573762147596
4.850542169521559,194.25962542559884,0.04654710910354831,0.07441100794408312,0.19461987525486615,-0.29774262261017725,0.09905726579222067,1.5736359911747335,2.3385527738329985,93.82755803594769
3.4122634164671934,152.278855954148,0.32193917499543456,0.15163675153669026,0.1281443311036486,-0.6013406503509344,0.05737954541049976,0.6367630052726305,1.1964274831027348,123.96742533037607
4.697146964057824,3.2885216702156272,0.13580035752491326,0.3151776078083337,0.1493066857430314,-0.6509529677900652,0.015067214346204791,1.6254128947395676,1.6783993279693703,2.8995334877413966e-14
4.771014539403242,22.365954078638662,0.20442817522550374,0.2744468537591926,0.3711119895027461,-0.5551779280635647,0.0919163221088012,1.8246339547250772,2.2777922206263996,0.08233540462354266
4.6658509657135685,119.52331943780163,0.11262854983567155,0.3527161000794417,0.14811220742576747,-0.2741017072768933,0.07229484016685905,1.743780367727896,1.7603466827913417,39.148643010440026
4.9187992316442495,139.24611878450798,0.28202697343868005,0.09585310510399166,0.2167984095188736,-0.39808403612713095,0.09063008508849148,0.5224448560970265,2.1373514269209077,44.650501330209686
5.197834417007764,194.7842820220971,0.07657666612104369,0.2609259813045102,0.1443161445977323,-0.7067232914889194,0.02348355444598708,1.2448611496190918,1.4822163560037902,46.383294667296276
4.2895279528015005,103.33223635977926,0.4859312951629658,0.3166058450052272,0.1582237092101964,-0.6462003185321127,0.02466265604084772,1.95722919859685,1.644491401789086,47.79822666024831
3.735729510199693,113.97611566195944,0.2443066436368113,0.4063400677868797,0.060472216096667634,-0.4762818311763074,0.06215148515658669,0.7476730508832616,2.1544523053764406,79.4548407309782
1.7648091266803143,139.65854871802395,0.029894562630326693,0.19079516977974095,0.12313527528719535,-0.6097196270456733,0.0011021362497526943,0.8024789530995056,1.2587536961090149,133.82618821187404
4.750298446156566,61.827140008406246,0.2376118651999193,0.22115596548984184,0.26471422231639713,-0.6616041268996639,0.08865310577475125,1.2982764697060036,1.9116712028485343,6.269473027379157
5.034348517233769,169.6243644583545,0.3681368883273614,0.24945820342458666,0.4187874973506706,-0.7490421540215488,0.030356626072755983,0.11094537753218958,1.220189958107012,45.79608720294957
3.1514539109124287,95.71770600654304,0.4600877356973417,0.1890603795867524,0.18006605242128132,-0.03265031701995039,0.0642545293290171,0.5097033488247456,1.5014725123187525,74.5954998334925
4.900473813905865,67.95092755374111,0.2862470744972764,0.30837073777015617,0.04751519139233135,-0.045003598435097214,0.06931393396022485,1.8680759829385718,1.064921578545475,3.5663255652698296
